GENERAL INFORMATION;;;;;;;;;;;;;;;;;GROWTH SEGMENT;;;;;;;SCREEN INFORMATION;;;;;;;;;;;;;;;;;;;;;;;;CABINET INFORMATION;;;;;;;;;;STAND INFORMATION;;;;;CONNECTIVITY INFORMATION;;;;;;;;;;;;;;;CONNECTIVITY INFORMATION (B2B only);;;;;;;;;;;;;;;;;;;;;;;ENERGY & ENVIRONMENTAL INFORMATION;;;;;;;;;;;;;;;;;WHAT IS INCLUDED IN THE BOX;;;;;;;;;ADITIONAL GAMING INFORMATION;;;;;;;;OTHER INFORMATION;WAREHOUSE PRODUCT STATUS;;;;;;;;;;;;;;;;;;;
NEW SKU ADDED;Model name;LIST PRICE CODE;Brand;Channel;Warehouse SKU;FOB;FOB UK only;Design Family;Product Line;Warehouse EAN;Warranty Period;MOQ (Default pallet);MOQ (EURO pallet);Warehouse NPI/EOL Month;Warehouse Product Status;FOB Status (/Running1);Summary GUSH+;"34""↑";HighRes (QHD+);Gaming (144Hz+);Gaming+ (240Hz+ or QHD+);SMART;OLED;Touch;Curvature;Diagonal (inch);Diagonal (cm);Aspect ratio;Panel;Backlight;Resolution (native);Max Refresh Rate;Response time GtG;Response time MPRT;Brightness (max);Contrast (static);Contrast (dynamic);Viewing angle (CR10);HDR version VESA;Sync Technology;AMD FreeSync Certified;NVIDIA G-Sync Certified;ColorGamut (NTSC/sRGB/AdobeRGB/DCI-P3);FlickerFree;Blue Light Filter;Multiview;Colours;BezelType (Front);Bezel colour (Front);Bezel finishing (Front);Cabinet colour (backside);Cabinet finishing (backside);Speakers;Speaker Power;VESA Wallmount;Webcam;Powersensor/Lightsensor;Tilt;Height Adjust (mm);Pivot;Swivel;VESA Bracket;D-SUB;DVI;HDMI;MHL;DisplayPort;DisplayPort Out (DaisyChain);USB hub;USB type;USB-C;USB-C Power Delivery;Built-in KVM;RJ45;USB out ports;USB fast charge port;Headphone out/Audio In;D-SUB2;DVI3;HDMI4;Display Port;DisplayPort Out (Daisy Chain);Daisy Chain Primary Model;Daisy Chain Secondary Model;Docking;Thunderbolt Yes/No;USB Gen;USB-C Upstream;USB-C Upstream Power Delivery;USB-B Upstream;USB Hub5;USB Downstream Ports;USB Ports Location;USB-A Downstream;USB-C Downstream;USB-C Downstream Power Delivery;USB Fast Charge Port6;RJ-45;Built-in KVM7;Headphone out/Audio In8;Power supply;EPEAT;TCO;TCO EDGE;EnergyStar;LOT Energy Label;Energy Label On mode power demand;On Mode Energy Consumption;Standby mode Energy Consumption;Off mode Energy Consumption;Blue Light technology Software (Certified);Blue Light technology Hardware (Certified);PCF Product Carbon Footprint Report (TTL 3year / kg of CO2e);ECMA Eco Declaration;HF;Paper Cushion;Doggy Door;VGA cable;DVI cable;HDMI cable;Displayport Cable;Mini-DP cable;Audio Cable;USB-A to B Cable;USB-C Cable;Remote Control;G-Menu / Precision Center;RGB Light FX;"PS5
Compatibility";"XBOX X
Compatibility";"XBOX S
Compatibility";Max Resolution HDMI;Max Resolution DP;Max Resolution USB-C;Features;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2611;2612;2701;2702;2703;2704;2705;Summary Formula;Internal Product Category;Refresh Rate & Resolution
lip.21;AG274FZ;AG274FZ;AOC;B2C;AG274FZ;;;AG4;AGON PRO;4,03899E+12;3 Years;20;20;mar.23;7. EOL;; G+;0;0;Yes;Yes;0;0;No;No;27;68,58;16:09;Fast IPS;WLED;1920x1080;260Hz;1;0,5;400;1000:01:00;80M:1;178/178;HDR400;Adaptive Sync;FreeSync Premium;G-Sync Compatible;100%/122%/98%/91%;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black;Texture;Black+RGB;Texture;Yes;5Wx2+DTS;100x100;No;No;-0,142857143;120mm;Yes;-1;No;No;No;2x 2.0;No;2x 1.4;No;Yes;1xUSB-B/4xUSB 3.2;No;65W;No;No;4;Yes;Audio-in, Headphone out;;;;;;;;;;;;;;;;;;;;;;;;External;No;No;No;No;F;#N/D;40W;0.5W;0.5W;Yes;No;No;No;Yes;No;Yes;0;0;1;1;0;0;A to B - 1.8m;;0;G-Menu;Yes+Logo Projector;1920x1080@120Hz;1920x1080@120Hz;1920x1080@120Hz;1920x1080@240Hz;1920x1080@260Hz;-;AGON PRO 260hz/IPS/FHD/1ms GtG/HDR400/QuickSwitch;;;;;;;;;;;;;;;;;;27' 16:9 Fast IPS 260Hz 1920x1080 HAS 120mm   HDMI x 2x 2.0 DP x 2x 1.4 ;Gaming;1920x1080@260Hz
cze.21;27G2SAE/BK;27G2SAE/BK;AOC;B2C;27G2SAE/BK;;;G2;AOC Gaming;4,03899E+12;3 Years;24;24;EOL;7. EOL;;;0;0;Yes;0;0;0;No;No;27;68,58;16:09;VA;WLED;1920x1080;165Hz;4;1;350;3000:01:00;80M:1;178/178;No;Adaptive Sync;FreeSync Premium;No;-/126%/-/93%;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black/Red;Texture;Black/Red;Texture;Yes;2Wx2;100x100;No;No;-0,217391304;No;No;No;No;1;No;2x 1.4;No;1x 1.2;No;No;No;No;No;No;No;No;No;Audio-in, Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;F;#N/D;26W;0.3W;0.3W;Yes;No;No;No;Yes;No;No;0;0;1;1;0;0;;0;0;G-Menu;No;1920x1080@120Hz;1920x1080@120Hz;1920x1080@120Hz;1920x1080@144Hz;1920x1080@165Hz;-;Gaming monitor 27/165Hz/1ms MPRT/350 nits/Simple stand/Speakers/FreeSync Premium;;;;;;;;;;;;;;;;;;27' 16:9 VA 165Hz 1920x1080  D-SUB x 1  HDMI x 2x 1.4 DP x 1x 1.2 ;Gaming;1920x1080@165Hz
cze.21;24G2SAE/BK;24G2SAE/BK;AOC;B2C;24G2SAE/BK;;;G2;AOC Gaming;4,03899E+12;3 Years;40;32;paź.24;7. EOL;;;0;0;Yes;0;0;0;No;No;23,8;60,5;16:09;VA;WLED;1920x1080;165Hz;4;1;350;3000:01:00;80M:1;178/178;No;Adaptive Sync;FreeSync Premium;No;-/126%/-/93%;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black/Red;Texture;Black/Red;Texture;Yes;2Wx2;100x100;No;No;-0,217391304;No;No;No;No;1;No;2x 1.4;No;1x 1.2;No;No;No;No;No;No;No;No;No;Audio-in, Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;F;18 W;22W;0.3W;0.3W;Yes;No;No;No;Yes;No;No;0;0;1;1;0;0;;0;0;G-Menu;No;1920x1080@120Hz;1920x1080@120Hz;1920x1080@120Hz;1920x1080@144Hz;1920x1080@165Hz;-;Gaming monitor 23,8/165Hz/1ms MPRT/350 nits/Simple stand/Speakers/FreeSync Premium;;;;;;;;;;;;;;;;;;23,8' 16:9 VA 165Hz 1920x1080  D-SUB x 1  HDMI x 2x 1.4 DP x 1x 1.2 ;Gaming;1920x1080@165Hz
cze.21;Q27P2CA;Q27P2CA;AOC;B2B;Q27P2CA;;;P2;Pro-Line;4,03899E+12;3 Years;21;21;lis.23;7. EOL;; HR / SMART;0;Yes;0;0;Yes;0;No;No;27;68,58;16:09;IPS;WLED;2560x1440;75Hz;4;No;300;1000:01:00;50M:1;178/178;No;Adaptive Sync;TBC;No;110,3%/126,5%/108,4%/100,8%;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black;Texture;Black;Texture;Yes;2Wx2;100x100;No;No;-0,142857143;150mm;Yes;-1;VESA-P2;No;No;2x 1.4;No;1x 1.2;No;Yes;1x USB-C (DP Alt) / 4x USB3.2;DP ALT Mode, USB 3.2 Gen1;65W;Yes;No;4;Yes;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;9.0;No;EnergyStar 8;G;26,1 W;37W;0.5;0.3;Yes;;513,29;Yes;Yes;No;Yes;0;0;1.8m;1.8m;0;0;0;USB-C/A - Gen 2 - 1.0m;0;No;No;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;27' 16:9 IPS 75Hz 2560x1440 HAS 150mm   HDMI x 2x 1.4 DP x 1x 1.2 DP ALT Mode, USB 3.2 Gen1;B2B;2560x1440@75Hz
cze.21;27G2SU/BK;27G2SU/BK;AOC;B2C;27G2SU/BK;;;G2;AOC Gaming;4,03899E+12;3 Years;24;24;lip.23;7. EOL;;;0;0;Yes;0;0;0;No;No;27;68,58;16:09;VA;WLED;1920x1080;165Hz;4;1;350;3000:01:00;80M:1;178/178;No;Adaptive Sync;FreeSync Premium;No;102%/122%/100%/93%;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black/Red;Texture;Black/Red;Texture;Yes;2Wx2;100x100;No;No;-0,217391304;130mm;Yes;-1;No;1;No;2x 1.4;No;1x 1.2;No;Yes;1xUSB-B/4xUSB 3.2;No;No;No;No;4;Yes;Audio-in, Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;F;#N/D;28W;0.3W;0.3W;Yes;No;No;No;Yes;No;No;0;0;1;1;0;0;;0;0;G-Menu;No;1920x1080@120Hz;1920x1080@120Hz;1920x1080@120Hz;1920x1080@144Hz;1920x1080@165Hz;-;Gaming monitor 27/165Hz/1ms MPRT/350 nits/HAS stand/USB hub/Speakers/FreeSync Premium;;;;;;;;;;;;;;;;;;27' 16:9 VA 165Hz 1920x1080 HAS 130mm D-SUB x 1  HDMI x 2x 1.4 DP x 1x 1.2 ;Gaming;1920x1080@165Hz
cze.21;24G2SU/BK;24G2SU/BK;AOC;B2C;24G2SU/BK;;;G2;AOC Gaming;4,03899E+12;3 Years;40;32;kwi.23;7. EOL;;;0;0;Yes;0;0;0;No;No;23,8;60,452;16:09;VA;WLED;1920x1080;165Hz;4;1;350;3000:01:00;80M:1;178/178;No;Adaptive Sync;FreeSync Premium;No;96%/126%/94%/93%;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black/Red;Texture;Black/Red;Texture;Yes;2Wx2;100x100;No;No;-0,217391304;130mm;Yes;-1;No;1;No;2x 1.4;No;1x 1.2;No;Yes;1xUSB-B/4xUSB 3.2;No;No;No;No;4;Yes;Audio-in, Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;F;#N/D;25W;0.3W;0.3W;Yes;No;No;No;Yes;No;No;0;0;1;1;0;0;;0;0;G-Menu;No;1920x1080@120Hz;1920x1080@120Hz;1920x1080@120Hz;1920x1080@144Hz;1920x1080@165Hz;-;Gaming monitor 23,8/165Hz/1ms MPRT/350 nits/HAS stand/USB hub/Speakers/FreeSync Premium;;;;;;;;;;;;;;;;;;23,8' 16:9 VA 165Hz 1920x1080 HAS 130mm D-SUB x 1  HDMI x 2x 1.4 DP x 1x 1.2 ;Gaming;1920x1080@165Hz
kwi.21;U27P2CA;U27P2CA;AOC;B2B;U27P2CA;;;P2;Pro-Line;4,03899E+12;3 Years;21;21;lis.25;7. EOL;; HR / SMART;0;Yes;0;0;Yes;0;No;No;27;68,58;16:09;IPS;WLED;3840x2160;60Hz;4;No;350;1000:01:00;50M:1;178/178;No;Adaptive Sync;TBC;No;93%/111,5%/91,3%/84,9%;Yes;Software (Low Blue Mode);PxP (2 devices);1.07 Billion;3-sided frameless;Black;Texture;Black;Texture;Yes;2Wx2;100x100;No;No;-0,142857143;150mm;Yes;-1;VESA-P2, VB2025;No;No;HDMI20x2;No;1x 1.2;No;Yes;1x USB-C (DP Alt) / 4x USB3.2;1x USB-C (DP Alt);65W;No;No;4;Yes;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;Silver;9.0;No;EnergyStar 8;G;25 W;37W;0.5 W (typ.);0.3 W (typ.);TUV Low Blue Light (Software);No;550,11;Yes;Yes;No;Yes;0;0;1.8m;1.8m;0;0;0;USB-C/A - Gen 2 - 1.0m;0;No;No;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;27' 16:9 IPS 60Hz 3840x2160 HAS 150mm   HDMI x HDMI20x2 DP x 1x 1.2 1x USB-C (DP Alt);B2B;3840x2160@60Hz
kwi.21;Q32P2CA;Q32P2CA;AOC;B2B;Q32P2CA;;;P2;Pro-Line;4,03899E+12;3 Years;20;12;kwi.24;7. EOL;; HR / SMART;0;Yes;0;0;Yes;0;No;No;31,5;80,01;16:09;IPS;WLED;2560x1440;75Hz;4;No;250;1200:01:00;50M:1;178/178;No;Adaptive Sync;TBC;No;89,1%/102,2%/87,6%/81,4%;Yes;Software (Low Blue Mode);No;1.07 Billion;Narrow;Black;Texture;Black;Texture;Yes;3Wx2;100x100;No;No;-0,23255814;150mm;Yes;-1;No;No;No;2x 1.4;No;1x 1.2;No;Yes;1x USB-C (DP Alt) / 4x USB3.2;1x USB-C (DP Alt);65W;Yes;No;4;Yes;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;F (updated from G);32 W;40W;0.5;0.3;Yes;;No;Yes;Yes;No;Yes;0;0;1.8m;1.8m;0;0;0;USB-C/A - Gen 2 - 1.0m;0;No;No;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;31,5' 16:9 IPS 75Hz 2560x1440 HAS 150mm   HDMI x 2x 1.4 DP x 1x 1.2 1x USB-C (DP Alt);B2B;2560x1440@75Hz
kwi.21;U32P2CA;U32P2CA;AOC;B2B;U32P2CA;;;P2;Pro-Line;4,03899E+12;3 Years;20;12;paź.23;7. EOL;; HR / SMART;0;Yes;0;0;Yes;0;No;No;31,5;80,01;16:09;VA;WLED;3840x2160;60Hz;4;No;350;3000:01:00;50M:1;178/178;No;Adaptive Sync;TBC;No;99,3%/119%/97,3%/90,7%;Yes;Software (Low Blue Mode);PBP (2 devices);16.7 millions;3-sided frameless;Black;Texture;Black;Texture;Yes;3Wx2;100x100;No;No;-0,23255814;150mm;Yes;-1;No;No;No;HDMI20x2;No;1x 1.2;No;Yes;1x USB-C (DP Alt) / 4x USB3.2;1x USB-C (DP Alt);65W;Yes;No;4;Yes;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;G;#N/D;57W;0.5;0.3;Yes;;No;No;Yes;No;Yes;0;0;1.8m;1.8m;0;0;0;USB-C/A - Gen 2 - 1.0m;0;No;No;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;31,5' 16:9 VA 60Hz 3840x2160 HAS 150mm   HDMI x HDMI20x2 DP x 1x 1.2 1x USB-C (DP Alt);B2B;3840x2160@60Hz
mar.21;27B2QAM;27B2QAM;AOC;B2C;27B2QAM;;;B2;Basic-Line;4,03899E+12;3 Years;40;40;EOL;7. EOL;;;0;0;0;0;0;0;No;No;27;68,6;16:09;VA;WLED;1920x1080;75Hz;4;No;250;4000:01:00;20M:1;178/178;No;Adaptive Sync;TBC;No;83%/102%/82%/76%;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black;Texture;Black;Texture;Yes;2Wx2;100x100;No;No;-0,23255814;No;No;No;No;1;No;1x 1.4;No;1x 1.2;No;No;No;No;No;No;No;No;No;Audio-in, Headphone out;;;;;;;;;;;;;;;;;;;;;;;;External;No;No;No;No;F;21,4 W;25W;0.3;0.3;No (LowBlue Mode via OSD Menu);No;No;No;Yes;No;No;0;0;1;0;0;0;;0;0;No;No;-;-;-;-;-;-;Basic B2C, VGA+HDMI+DP, 4ms Rt and HF. + SPK, alternative VA panel;;;;;;;;;;;;;;;;;;27' 16:9 VA 75Hz 1920x1080  D-SUB x 1  HDMI x 1x 1.4 DP x 1x 1.2 ;B2C;1920x1080@75Hz
mar.21;AG493QCX;AG493QCX;AOC;B2C;AG493QCX;;;AG3;AGON;4,03899E+12;3 Years;4;0;gru.24;7. EOL;;34''↑ / HR;Yes;Yes;Yes;0;0;0;No;Curved 1800R;48,8;124;32:09:00;VA;WLED;3840x1080;144Hz;4;1;400;3000:01:00;80M:1;178/178;HDR400;Adaptive Sync;FreeSync Premium;No;-/121%/-/90%;Yes;Software (Low Blue Mode);PIP/PBP (2 devices);16.7 millions;3-sided frameless;Black;Textured;Black;Texture;Yes;5Wx2;100x100;No;No;-0,259259259;100mm;No;-1;No;No;No;2x 2.0;No;2x 1.4;No;Yes;1xUSB-B/4xUSB 3.2;No;No;No;No;4;Yes;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;External;No;No;No;No;G;#N/D;80W;0.5W;TBC;Yes;No;No;No;Yes;No;Yes;0;0;1;1;0;0;;0;Yes, remote;G-Menu;No;1920x1080@120Hz;1920x1080@120Hz;1920x1080@120Hz;3840x1080@120Hz;3840x1080@144Hz;-;"AGON 49"" DFHD /144Hz/HDR400/1ms MPRT/Remote Control/FreeSync Premium Pro";;;;;;;;;;;;;;;;;;48,8' 32:9 VA 144Hz 3840x1080 HAS 100mm   HDMI x 2x 2.0 DP x 2x 1.4 ;Gaming;3840x1080@144Hz
mar.21;27B2DM;27B2DM;AOC;B2C;27B2DM;;;B2;Basic-Line;4,03899E+12;3 Years;48;44;gru.24;7. EOL;;;0;0;0;0;0;0;No;No;27;68,6;16:09;VA;WLED;1920x1080;75Hz;4;No;250;4000:01:00;20M:1;178/178;No;Adaptive Sync;TBC;No;83%/102%/82%/76%;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black;Texture;Black;Texture;No;No;100x100;No;No;-0,23255814;No;No;No;No;1;1;1x 1.4;No;No;No;No;No;No;No;No;No;No;No;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;External;No;No;No;No;F;21,4 W;23W;0.3;0.3;No (LowBlue Mode via OSD Menu);No;No;No;Yes;No;No;0;0;1;0;0;0;;0;0;No;No;-;-;-;-;-;-;Basic B2C, VGA+DVI+HDMI, 4ms Rt and HF. + SPK, alternative VA panel;;;;;;;;;;;;;;;;;;27' 16:9 VA 75Hz 1920x1080  D-SUB x 1 DVI x 1 HDMI x 1x 1.4  ;B2C;1920x1080@75Hz
mar.21;AG254FG;AG254FG;AOC;B2C;AG254FG;;;AG4;AGON PRO;4,03899E+12;3 Years;15;15;lut.23;7. EOL;; G+;0;0;Yes;Yes;0;0;No;No;24,5;62,23;16:09;Fast IPS;WLED;1920x1080;360Hz;1;No;400;1000:01:00;80M:1;178/178;HDR400;Adaptive Sync;No;G-Sync R4;94%/110%/110%/86%;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black;Texture;Black+RGB;Texture;Yes;5Wx2+DTS;100x100;No;No;-0,142857143;130mm;Yes;-1;No;No;No;2x 2.0;No;1x 1.4;No;Yes;1xUSB-B/4xUSB 3.2;No;No;No;No;4;Yes;Audio-in, Headphone out;;;;;;;;;;;;;;;;;;;;;;;;External;No;No;No;No;G;#N/D;38W;0.5W;0.4;Yes;No;No;No;Yes;No;Yes;0;0;1;1;0;0;;0;0;G-Menu (only Light FX);Yes+Logo Projector;1920x1080@120Hz;1920x1080@120Hz;1920x1080@120Hz;1920x1080@240Hz;1920x1080@360Hz;-;AGON PRO 360Hz/FHD/1ms GtG/HDR400/HAS/5W+DTS Speaker/USB Hub/G-Sync;;;;;;;;;;;;;;;;;;24,5' 16:9 Fast IPS 360Hz 1920x1080 HAS 130mm   HDMI x 2x 2.0 DP x 1x 1.4 ;Gaming;1920x1080@360Hz
lut.21;I1601P;I1601P;AOC;B2C;i1601P;;;60 ID;Style-line;4,03899E+12;3 Years;28;22;maj.24;7. EOL;; SMART;0;0;0;0;Yes;0;No;No;15,6;39,5;16:09;IPS;WLED;1920x1080;60Hz;5;No;220;700:01:00;100M:1;160/160;No;No;No;No;TBC;No;TBC;No;262 thousands;Normal;Black;Glossy;Silver/Black;Metal back;No;No;No;No;No;-0,2;No;Yes, with iMenu;No;No;No;No;No;No;No;No;No;USB-C/Display Link;1x USB-C (DP Alt);No;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;D;#N/D;8W;0.3;0.3 ;Yes;;No;No;Yes;No;No;0;0;0;0;0;0;;USB-C/A Y cable;0;No;No;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;15,6' 16:9 IPS 60Hz 1920x1080      1x USB-C (DP Alt);B2C;1920x1080@60Hz
lut.21;241E2FD;241E2FD/00;Philips;B2C;241E2FD/00;;;E;E-line;8,71258E+12;2 years;24;20;kwi.24;7. EOL;;;0;0;0;0;0;0;No;No;23,8;60,5;16:09;IPS;WLED;1920x1080;75Hz;4;1;300;1000:01:00;Mega Infinity DCR;178/178;No;Adaptive Sync;TBC;No;97.4%/113.8%;Yes;Software (Low Blue Mode);No;16.7 millions;4-sided frameless;Black;Textured;Black;Texture;No;No;75x75;No;No;-0,25;No;No;No;No;1;1;1x 1.4;No;No;No;No;No;No;No;No;No;No;No;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;External;No;No;No;EnergyStar 8;D;14,6 W;11.52 W (typ.); 0.5 W (typ.);0.3 W (typ.);Yes;;No;No;yes;No;Yes;0;0;1;0;0;0;;0;0;No;No;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;23,8' 16:9 IPS 75Hz 1920x1080  D-SUB x 1 DVI x 1 HDMI x 1x 1.4  ;B2C;1920x1080@75Hz
lut.21;498P9Z;498P9Z/00;Philips;B2B;498P9Z/00;;;P;P-line;8,71258E+12;3 Years;6;0;paź.23;7. EOL;;34''↑ / G+ / HR;Yes;Yes;Yes;Yes;0;0;No;Curved 1800R;48,8;124;32:09:00;VA;WLED;5120x1440;165Hz;4;No;550;3000:01:00;80M:1;178/178;HDR400;Adaptive Sync;FreeSync Premium (TBC);No;#N/D;Yes;Software (Low Blue Mode);PBP (2 devices);16.7 millions;3-sided frameless;Black;Textured;Black;Texture;Yes;5Wx2;100x100;No;No;-0,5;130mm;No;-1;No;No;No;3x 2.0;No;1x 1.4;No;Yes;2xUSB-B/4xUSB 3.2;No;No;Yes;No;4;Yes;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;Silver;9.0;No;EnergyStar 8;G;#N/D;51.4 W (typ.); 0.4 W (typ.);Zero watts with AC switch;Yes;;No;No;No;No;Yes;0;0;1.8m;1.8m;0;0;0;0;0;No;No;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;48,8' 32:9 VA 165Hz 5120x1440 HAS 130mm   HDMI x 3x 2.0 DP x 1x 1.4 ;Gaming;5120x1440@165Hz
lut.21;C27G3U/BK;C27G3U/BK;AOC;B2C;C27G3U/BK;;;G3;AOC Gaming;4,03899E+12;3 Years;20;20;lut.23;7. EOL;;;0;0;Yes;0;0;0;No;Curved 1000R;27;68,58;16:09;VA;WLED;1920x1080;165Hz;4;1;300;3000:01:00;80M:1;178/178;HDR10;Adaptive Sync;FreeSync Premium;No;#N/D;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black/Red;Texture;Black/Red;Texture;Yes;3Wx2;100x100;No;No;-0,217391304;130mm;No;-1;No;No;No;2x 1.4;No;1x 1.2;No;Yes;1xUSB-B/4xUSB 3.2;No;No;No;No;4;Yes;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;F;#N/D;30W;0.3W;0.3W;Yes;No;No;No;Yes;No;Yes;0;0;1;1;0;0;;0;0;G-Menu;No;1920x1080@120Hz;1920x1080@120Hz;1920x1080@120Hz;1920x1080@144Hz;1920x1080@165Hz;-;"Curved Gaming Monitor 27"" 1000R FHD/165Hz/1ms MPRT/FreeSync Premium/HAS/USB hub/Speakers";;;;;;;;;;;;;;;;;;27' 16:9 VA 165Hz 1920x1080 HAS 130mm   HDMI x 2x 1.4 DP x 1x 1.2 ;Gaming;1920x1080@165Hz
lut.21;CQ27G3SU/BK;CQ27G3SU/BK;AOC;B2C;CQ27G3SU/BK;;;G3;AOC Gaming;4,03899E+12;3 Years;20;20;lut.23;7. EOL;; G+ / HR;0;Yes;Yes;Yes;0;0;No;Curved 1000R;27;68,58;16:09;VA;WLED;2560x1440;165Hz;4;1;300;3000:01:00;80M:1;178/178;HDR10;Adaptive Sync;FreeSync Premium;No;#N/D;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black/Red;Texture;Black/Red;Texture;Yes;3Wx2;100x100;No;No;-0,217391304;130mm;No;-1;No;No;No;2x 2.0;No;1x 1.2;No;Yes;1xUSB-B/4xUSB 3.2;No;No;No;No;4;Yes;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;G;#N/D;46W;0.3W;0.3W;Yes;No;No;No;Yes;No;Yes;0;0;1;1;0;0;;0;0;G-Menu;No;1920x1080@120Hz;2560x1440@120Hz;2560x1440@120Hz;2560x1440@144Hz;2560x1440@165Hz;-;"Curved Gaming Monitor 27"" 1000R QHD/165Hz/1ms MPRT/FreeSync Premium/HAS/USB hub/Speakers";;;;;;;;;;;;;;;;;;27' 16:9 VA 165Hz 2560x1440 HAS 130mm   HDMI x 2x 2.0 DP x 1x 1.2 ;Gaming;2560x1440@165Hz
lut.21;CQ32G3SU/BK;CQ32G3SU/BK;AOC;B2C;CQ32G3SU/BK;;;G3;AOC Gaming;4,03899E+12;3 Years;20;12;sty.23;7. EOL;; G+ / HR;0;Yes;Yes;Yes;0;0;No;Curved 1000R;31,5;80,01;16:09;VA;WLED;2560x1440;165Hz;4;1;300;3000:01:00;80M:1;178/178;HDR10;Adaptive Sync;FreeSync Premium;No;#N/D;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black/Red;Texture;Black/Red;Texture;Yes;5Wx2;100x100;No;No;-0,217391304;130mm;No;-1;No;No;No;2x 2.0;No;1x 1.4;No;Yes;1xUSB-B/4xUSB 3.2;No;No;No;No;4;Yes;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;G;#N/D;52W;0.3W;0.3W;Yes;No;No;No;Yes;No;Yes;0;0;1;1;0;0;;0;0;G-Menu;No;TBC;2560x1440@120Hz;2560x1440@120Hz;2560x1440@144Hz;2560x1440@165Hz;-;"Curved Gaming Monitor 31.5"" 1000R QHD/165Hz/1ms MPRT/FreeSync Premium/HAS/USB hub/Speakers";;;;;;;;;;;;;;;;;;31,5' 16:9 VA 165Hz 2560x1440 HAS 130mm   HDMI x 2x 2.0 DP x 1x 1.4 ;Gaming;2560x1440@165Hz
lut.21;C32G3AE/BK;C32G3AE/BK;AOC;B2C;C32G3AE/BK;;;G3;AOC Gaming;4,03899E+12;3 Years;15;9;sty.23;7. EOL;;;0;0;Yes;0;0;0;No;Curved 1000R;31,5;80,01;16:09;VA;WLED;1920x1080;165Hz;4;1;300;3000:01:00;80M:1;178/178;HDR10;Adaptive Sync;FreeSync Premium;No;102%/120%/100%/93%;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black/Red;Texture;Black/Red;Texture;Yes;5Wx2;100x100;No;No;-0,217391304;No;No;No;No;No;No;2x 1.4;No;1x 1.2;No;No;No;No;No;No;No;No;No;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;F;#N/D;40W;0.3W;0.3W;Yes;No;No;No;Yes;No;Yes;0;0;1;1;0;0;;0;0;G-Menu;No;1920x1080@120Hz;1920x1080@120Hz;1920x1080@120Hz;1920x1080@144Hz;1920x1080@165Hz;-;"Curved Gaming Monitor 31.5"" 1000R FHD/165Hz/1ms MPRT/FreeSync Premium/Simple stand/Speakers";;;;;;;;;;;;;;;;;;31,5' 16:9 VA 165Hz 1920x1080    HDMI x 2x 1.4 DP x 1x 1.2 ;Gaming;1920x1080@165Hz
